address_id,street_name,street_number,postal_code,ward,latitude,longitude,,
22592,RIDGEWOOD AVE,48,N1H 6C5,3,43.53835983200,-80.27271849110,,
27864,CARRINGTON PL,6,N1G 5C2,6,43.51308166350,-80.20667045760,,
29165,DALEBROOK PL,27,N1E 1A7,2,43.57398433700,-80.26621142740,,
28459,DIMSON AVE,175,N1G 3C5,5,43.52726735240,-80.21608077700,,
28462,COLLEGE AVE W,53,N1G 1R8,5,43.52972072670,-80.23632997930,,
31204,CELIA CRES,20,N1G 4R5,5,43.52636125300,-80.25479155000,,
34227,ELMIRA RD S,219,N1K 1R1,4,43.51990849700,-80.28541429910,,
20689,SUMMERFIELD DR,214,N1L 1L3,6,43.51792663690,-80.18307919360,,
22942,DUBLIN ST N,141,N1H 4N6,3,43.54580511870,-80.25509939760,,
22943,PAISLEY ST,61,N1H 2N7,3,43.54421865730,-80.25569683630,,
23204,SUFFOLK ST W,255,N1H 2K1,3,43.54297826210,-80.26369816690,,
22406,GRANGE RD,256,,1,43.55906760460,-80.23043296270,,
27605,PRINCETON PL,19,N1G 3S4,5,43.51983867590,-80.22798710310,,
27610,WINSTON CRES,68,N1E 2K2,1,43.55531042190,-80.24412613050,,
27611,SUFFOLK ST W,31,N1H 2H9,3,43.54721986290,-80.25573677590,,
25037,EDINBURGH RD N,241,N1H 5S2,3,43.54389670910,-80.26647442160,,
25273,WHISPERING RIDGE DR,22,N1G 3Z4,5,43.51410172570,-80.23528823000,,
25280,ACORN PL,4,N1E 6L6,2,43.56997973470,-80.25196885580,,
23562,O'CONNOR LANE,68,N1E 7G4,1,43.56806008570,-80.22156399830,,
30931,STARVIEW CRES,65,N1E 6Z8,1,43.56650801310,-80.22873292190,,
30932,GORDON ST,337,N1G 1X7,5,43.53371162240,-80.23533885320,,
21046,NICKLIN CRES,27,N1H 5E8,3,43.55525721780,-80.27727050120,,
21047,MILSON CRES,128,N1C 1G5,6,43.49889404150,-80.22936902210,,
21049,BEATTIE ST,1,N1H 8N2,3,43.55753952730,-80.27289014790,,
21050,ROSEWOOD AVE,20,N1H 5Z9,3,43.53841438860,-80.27002317920,,
21051,CURTIS DR,94,,4,43.55137040500,-80.30244894100,,
21052,GOLFVIEW RD,26,N1E 1A6,2,43.57470753600,-80.26767811020,,
20339,WILTSHIRE PL,14,N1H 8B6,4,43.53335103160,-80.29718262800,,
20340,PETROLIA ST,23,N1H 2S5,3,43.53580700520,-80.26476374630,,
23835,IMPERIAL RD S,345,N1K 1L7,4,43.52380201210,-80.27748045140,,
28603,CAMM CRES,18,N1L 1J9,6,43.51151759970,-80.19079314450,,
28605,FOREST ST,48,N1G 1H9,5,43.53144689840,-80.24361180820,,
27950,HAZELWOOD DR,66,N1C 1A4,6,43.49958342110,-80.23400895540,,
27951,IRONWOOD RD,324,N1G 3G3,6,43.50626059050,-80.22828297990,,
24751,BRISTOL ST,34,N1H 3L6,5,43.53851545640,-80.24654079950,,
22467,SUMMERFIELD DR,205,N1L 1L3,6,43.51721060190,-80.18315874210,,
29646,WILTON RD,15,N1E 7L5,2,43.57660124560,-80.26927229080,,
29577,CASSINO AVE,118,N1E 6J5,1,43.56232288280,-80.23528694590,,
29578,AUDEN RD,333,N1E 6T2,1,43.56500869910,-80.22904769630,,
29817,SHAFTESBURY AVE,25,N1E 1K4,2,43.56562436800,-80.26215960510,,
29819,PAISLEY RD,870,N1K 1V8,4,43.52720973780,-80.28327508800,,
29583,BLAIR DR,5,N1L 1N3,6,43.51034818840,-80.18717749440,,
28098,GAW CRES,67,N1L 1H9,6,43.50981640880,-80.19149744910,,
27408,PHEASANT RUN DR,110,N1C 1E1,6,43.49677259390,-80.24289381950,,
27409,VICTORIA RD N,520,N1E 6K2,2,43.57955950540,-80.26396473050,,
31162,YORKSHIRE ST N,41,N1H 5A8,3,43.54049236030,-80.25577507600,,
29403,GRANGE RD,269,N1E 6R5,1,43.55826612320,-80.22843230110,,
29405,MCLACHLAN PL,2,N1H 8K3,4,43.52855110540,-80.29771759450,,
29630,LYON AVE,73,N1H 5C7,3,43.54892863530,-80.26449524250,,
26125,VICTORIA RD N,227,N1E 5H9,2,43.56813227850,-80.24594310520,,
22825,PIPE ST,20,N1H 1V3,2,43.55442837650,-80.25925566610,,
20844,HILLTOP RD,30,N1E 7L4,2,43.57685892090,-80.27125763140,,
20586,HASLER CRES,2,N1L 0A4,6,43.51931525740,-80.18835264890,,
20842,FLETCHER CRT,25,N1E 7G8,2,43.57057965190,-80.24283305630,,
26461,NORFOLK ST,109,N1H 4J7,1,43.54620570610,-80.25254280100,,
24290,STEVENSON ST N,89,N1E 5A6,1,43.55576652360,-80.23804136100,,
24890,GLENBURNIE DR,71,N1E 4C5,2,43.56926477880,-80.24595357700,,
24892,WESTWOOD RD,342,N1H 7P9,4,43.53440566990,-80.29264358410,,
24895,TEAL DR,87,N1C 1H2,6,43.49744305950,-80.22767384900,,
28610,HARVARD RD,68,N1G 2X8,5,43.52350309940,-80.22391904980,,
28611,KIMBERLEY DR,7,N1H 1L1,3,43.55288971100,-80.27480145970,,
28612,MOLLISON CRT,15,N1C 1A7,6,43.50376419570,-80.23732988010,,
28613,FERNDALE AVE,49,N1E 1B6,2,43.58050995510,-80.25838881900,,
30158,FAIRMEADOW DR,104,N1H 7T2,4,43.52061950930,-80.27291120720,,
26038,KING ST,163,N1E 4P7,2,43.55271554130,-80.25202715910,,
26281,DUKE ST,65,N1E 5L1,1,43.54663920320,-80.24057163210,,
25106,PICADILLY PL,7,N1G 2P8,5,43.51392046280,-80.25458465230,,
24840,WILLOW RD,616,N1H 7M5,4,43.52933558080,-80.29087766040,,
25562,BOULDER CRES,71,N1G 5A2,6,43.49500304380,-80.19758039160,,
25563,QUEEN ST,76,N1E 4R8,1,43.55129758950,-80.24904785280,,
25881,OXFORD ST,77,N1H 2M5,3,43.54494164600,-80.25632142030,,
23632,LONSDALE DR,32,N1H 5N2,3,43.55419086170,-80.28032034470,,
23633,DALEBROOK PL,33,N1E 1A7,2,43.57429729920,-80.26577913360,,
24173,AUDEN RD,440,N1E 6V7,1,43.56831258860,-80.23377867300,,
28861,LONDON RD W,26,N1H 2B5,3,43.54938676130,-80.25754375490,,
28862,ELIZABETH ST,530,N1E 6C3,1,43.55628467130,-80.21911944730,,
26841,MUNICIPAL ST,45,,5,43.52832022460,-80.25134573840,,
29945,GRANDRIDGE CRES,76,N1H 8G3,4,43.53685303460,-80.29291778350,,
26965,EDINBURGH RD S,311,N1G 2K3,5,43.52620029460,-80.24333513480,,
27952,REGENT ST,53,N1E 4W5,1,43.54962734920,-80.24375966150,,
28197,PETER AVE,16,N1E 1T4,2,43.56020946270,-80.26084749860,,
29888,NORTON DR,7,N1E 7L2,1,43.57417074780,-80.21435030790,,
25374,TERRAVIEW CRES,36,N1G 5B1,6,43.50985143720,-80.21379075320,,
25375,DOVERCLIFFE RD,153,N1G 3A5,5,43.51356624920,-80.25701464820,,
26982,BROWN ST,7,N1L 1P3,6,43.51770932660,-80.18519223130,,
28866,MENZIE AVE,59,N1E 5X8,1,43.54872065440,-80.22378803590,,
28869,SCHUURMAN CRT,7,N1G 4K1,5,43.51738358160,-80.22280773500,,
28870,DARLING CRES,3,N1L 1P9,6,43.50419336530,-80.18709142360,,
26048,INVERNESS DR,6,N1E 3L8,2,43.57489469890,-80.26100559060,,
25376,EDEN ST,5,N1H 3E2,4,43.52870234800,-80.26598609550,,
24466,KENT ST,45,N1H 3B6,3,43.54176031680,-80.25093243300,,
24468,SUFFOLK ST W,124,N1H 2J5,3,43.54493396710,-80.25889310280,,
29392,KATHLEEN ST,352,N1H 4Z5,3,43.55706381080,-80.27508169510,,
30339,VANCOUVER DR,122,N1E 2G3,1,43.56549320390,-80.24357905640,,
29813,MCARTHUR CRES,97,N1L 1S4,6,43.50668062970,-80.18118131010,,
27513,TROY CRES,77,N1E 6W9,1,43.56753909210,-80.23575804760,,
27840,BRANT AVE,112,N1E 1G3,2,43.57756761260,-80.24936160550,,
24873,CARRINGTON DR,222,N1G 5K3,6,43.51528930900,-80.21050708560,,
30643,PORTER CRT,87,N1L 1L8,6,43.50746956780,-80.19021895510,,
30644,DIMSON AVE,211,N1G 3C7,5,43.52505130380,-80.21292631150,,
30645,CONROY CRES,117,N1G 2V5,5,43.50994916840,-80.25075610550,,
30642,SUMMERFIELD DR,240,N1L 1L5,6,43.51928055240,-80.18122348340,,
30646,BRANT AVE,6,N1E 1E7,2,43.57551546350,-80.25567399220,,
27065,WYNDHAM ST N,102,N1H 4E8,1,43.54634604100,-80.25004263290,,
26418,UNIVERSITY AVE W,83,N1G 1P1,5,43.52889324270,-80.23862802410,,
26420,HUNTINGTON PL,3,N1G 4C9,5,43.52367952580,-80.21175481030,,
26421,HAYES AVE,78,N1E 5V8,1,43.54864259150,-80.22525828610,,
29406,TOVELL DR,81,N1K 1Z5,4,43.52509393960,-80.30286021920,,
25298,WILSONVIEW AVE,46,N1G 2Z8,5,43.52113295550,-80.23845000380,,
28816,LAW DR,15,N1E 7G3,1,43.56711722640,-80.21882319420,,
34419,ALGOMA DR,35,N1E 1C8,2,43.57908357760,-80.25478066280,,
23459,ELIZABETH ST,237,N1E 2X6,1,43.55276846320,-80.23487213210,,
23458,HIGHVIEW PL,22,N1H 1M7,3,43.55225077450,-80.27169037910,,
27746,GRANGE RD,327,N1E 6Y1,1,43.56284203070,-80.22270343590,,
27747,CEDARVALE AVE,111,N1E 7K2,1,43.56018928510,-80.22295130460,,
27750,ALMA ST N,228,N1H 5Y2,3,43.54207291360,-80.27180769420,,
30192,YORK RD,85,,1,43.54089907690,-80.23781466860,,
30193,MOSS PL,45,N1G 4V2,6,43.51483064490,-80.21826189650,,
30195,CANDLEWOOD DR,80,N1K 1T7,4,43.52679758800,-80.27510957470,,
29885,WOODBOROUGH RD,63,N1G 3L7,6,43.50745747290,-80.22762205050,,
29886,DIMSON AVE,179,N1G 3C5,5,43.52693556290,-80.21549385550,,
29914,ESSEX ST,122,N1H 3L2,5,43.53819580030,-80.25044490330,,
26967,EARL ST,13,N1H 1N7,2,43.55621096970,-80.26426761610,,
29694,AUDREY AVE,70,N1E 5Y2,1,43.54984792450,-80.22354888600,,
26535,ARTHUR ST N,233,N1E 4W1,2,43.55235327640,-80.25347451140,,
27938,ALMA ST N,172,N1H 5X5,3,43.54002674690,-80.26894158940,,
23623,WILTON RD,34,N1E 7L6,2,43.57769291920,-80.26857368780,,
27880,MOORE AVE,14,N1G 1R3,5,43.53112037320,-80.23501751640,,
27883,SHERWOOD DR,60,N1E 1R6,2,43.56863901130,-80.25126640610,,
28133,KOCH DR,80,N1G 4H5,5,43.51547288030,-80.22635833160,,
27562,GLENBURNIE DR,58,N1E 4C6,2,43.56845872730,-80.24576642430,,
27891,IRVING CRES,26,N1G 5J1,6,43.50305694930,-80.19790370390,,
27892,WOOLWICH ST,632,N1H 3Y2,3,43.55778702310,-80.26794103970,,
24633,APPLEWOOD CRES,14,N1H 6B2,3,43.54250986950,-80.27743851950,,
24229,FERMAN DR,37,N1H 7C9,4,43.53065864040,-80.28654695900,,
24220,EMMA ST,97,N1E 1V1,2,43.56094189830,-80.25765651350,,
24221,STARWOOD DR,351,N1E 7A5,1,43.56815761460,-80.22845942960,,
24469,HAMEL AVE,4,N1H 5M1,3,43.54440341110,-80.26533006450,,
29501,STRATHMERE PL,41,N1H 5L7,3,43.55605018130,-80.27901433930,,
24331,APPLEWOOD CRES,32,N1H 6B2,3,43.54327310550,-80.27899516230,,
24333,EVANS DR,20,N1L 1L8,6,43.50703449260,-80.19121195020,,
29299,BLUERIDGE CRT,26,N1H 6S6,4,43.53628020610,-80.28539787790,,
29300,WILLOW RD,599,N1H 7J8,4,43.53011375680,-80.29149689010,,
29301,WATERLOO AVE,287,N1H 3J7,3,43.53382971630,-80.25840608160,,
29303,QUEENSDALE CRES,47,N1H 6W5,4,43.51545245720,-80.27551779240,,
29304,WAVERLEY DR,51,N1E 1G7,2,43.56907127240,-80.26347000560,,
29306,BAILEY AVE,26,N1H 8N3,3,43.55850053460,-80.27352783260,,
20272,PLEASANT RD,80,N1E 3Z4,2,43.55941473990,-80.25387956530,,
27612,SPENCER CRES,24,N1L 1M2,6,43.50639684050,-80.19356380530,,
26124,ONTARIO ST,154,N1E 3B4,1,43.54558873040,-80.23440227660,,
24371,VICTORIA RD N,306,N1E 5J4,2,43.57168839060,-80.25209795340,,
24365,MEMORIAL CRES,111,N1H 6C2,3,43.53443821330,-80.26857298810,,
20938,STEVENSON ST S,199,N1E 5N8,1,43.54884554640,-80.22936707550,,
29550,WATER ST,80,N1G 1A5,5,43.53677820810,-80.24375951240,,
29920,SHERWOOD DR,55,N1E 6E6,2,43.56886477230,-80.25034532340,,
29921,MOSS PL,16,N1G 4V1,6,43.51531233890,-80.21663804340,,
25034,BRISTOL ST,46,N1H 3L6,5,43.53828776350,-80.24727600700,,
25083,TRUESDALE CRES,45,N1G 5H4,6,43.51257413100,-80.20936331320,,
25032,SANDERSON DR,49,N1H 7E5,4,43.54025297480,-80.28562179010,,
25035,STEPHANIE DR,330,N1K 1P1,4,43.52271463640,-80.28376147670,,
25091,HAYWARD CRES,8,N1G 5A5,6,43.49679871430,-80.19932145900,,
34421,PINE RIDGE DR,11,N1L 1K2,6,43.51228516760,-80.18780949860,,
30256,METCALFE ST,187,N1E 4Y4,2,43.55956080990,-80.25239795190,,
28554,HARRIS ST,120,N1E 5T1,1,43.54790495890,-80.23021985160,,
22383,WILLIAM ST,4,N1E 5C9,1,43.55472983690,-80.23454158010,,
22385,SERENA LANE,9,N1L 1E7,6,43.50390260560,-80.16795907600,,
24244,MILSON CRES,33,N1C 1G9,6,43.49960413640,-80.22705497080,,
29915,GARTH ST,25,N1H 2G4,3,43.54596746250,-80.26035860110,,
31435,KIPLING AVE,12,N1H 8A2,4,43.53068006140,-80.29565779470,,
31432,METCALFE ST,77,N1E 4X8,1,43.55431368380,-80.24510452500,,
31433,MUNROE CRES,91,N1G 5E3,6,43.49828381010,-80.19422777850,,
31434,PINE RIDGE DR,68,N1L 1J1,6,43.51160732970,-80.19252466710,,
28653,DOVERCLIFFE RD,96,N1G 3A6,5,43.51136731540,-80.25617629400,,
28654,LOWES RD,35,N1G 4X2,6,43.50806382910,-80.19704211740,,
28657,DOYLE DR,54,N1G 5E3,6,43.49853026130,-80.19348363510,,
28400,AMALIA CRES,19,N1L 1L2,6,43.51459016120,-80.18593233020,,
28401,DEERPATH DR,66,N1K 1V1,4,43.52609345250,-80.27649562390,,
32093,BYRON CRT,9,N1G 3C1,5,43.52151817900,-80.21629781480,,
32094,TEAL DR,95,N1C 1H2,6,43.49753428430,-80.22718176250,,
32095,SHALLMAR CRT,9,N1K 1L4,4,43.52175182260,-80.27627427880,,
28935,HAZELWOOD DR,45,N1C 1A8,6,43.50125489630,-80.23581094110,,
31426,MALLARD CRT,21,N1C 1B5,6,43.49876914530,-80.24183146390,,
24222,GALT ST,35,N1H 3G5,3,43.53724401320,-80.25593391280,,
24224,IRONWOOD RD,61,N1G 4E9,5,43.51607060970,-80.23047712800,,
34228,ALICE ST,174,N1E 3A1,1,43.54909168320,-80.23432812200,,
29834,UPLANDS PL,25,N1E 3R3,2,43.57584037200,-80.24883453500,,
28433,CAMBRIDGE ST,46,N1H 2V2,3,43.54236182130,-80.25609663850,,
28680,SILURIAN DR,168,N1E 7E7,1,43.56552940780,-80.22103131440,,
28681,EASTVIEW RD,27,N1E 6J7,1,43.56614187330,-80.23974352210,,
28683,DUMBARTON ST,65,N1E 3T5,2,43.57155680890,-80.25832105490,,
28684,HASLER CRES,78,N1L 0A5,6,43.52068189010,-80.18814308310,,
29287,KEARNEY ST,8,N1E 7H2,1,43.56473572980,-80.22167051130,,
29288,ESKER RUN,2,N1E 7C8,1,43.57177463190,-80.22110431670,,
29842,MALTBY RD E,376,N1L 1G4,6,43.49806712160,-80.16015052110,,
26784,FLANDERS RD,25,N1G 1V8,5,43.51372856820,-80.24704791850,,
24814,WILLOW RD,610,N1H 7M5,4,43.52962338550,-80.29077387020,,
24815,TORONTO ST,2,N1E 3E2,1,43.54382779500,-80.23874784620,,
24366,WESTOBY PL,10,N1E 2B3,1,43.56168307980,-80.24033832650,,
24367,VICTORIA RD N,151,N1E 5H4,1,43.56363896420,-80.23882666960,,
30934,HALES CRES,5,N1G 1P4,5,43.53175674800,-80.23431616350,,
30936,ROSEWOOD AVE,73,N1H 6A2,3,43.54210903780,-80.27392125980,,
30170,ONTARIO ST,156,N1E 3B4,1,43.54562269790,-80.23422058060,,
30173,SCHRODER CRES,87,N1E 7B4,1,43.55927147610,-80.22495545560,,
29422,FREEMAN AVE,61,N1H 4S9,3,43.55703492220,-80.27569683110,,
29424,EVERGREEN DR,8,N1G 2M6,5,43.52721510340,-80.22149090760,,
25774,DOVERCLIFFE RD,138,N1G 3A6,5,43.51262436380,-80.25726305120,,
26023,LONSDALE DR,22,N1H 5N2,3,43.55366045030,-80.27957868320,,
25355,STANLEY ST,10,N1H 1L5,3,43.55506759310,-80.27004018670,,
25356,WILLOW RD,740,N1K 1Z2,4,43.52576065740,-80.29923551910,,
25357,RYDE RD,32,N1K 1V9,4,43.52670224210,-80.28224667800,,
20726,CARRINGTON DR,266,N1G 5H3,6,43.51400234400,-80.20803176260,,
32089,WEST ACRES DR,422,N1K 1N3,4,43.51221735880,-80.27887579420,,
24753,ELMIRA RD N,168,N1K 1Y7,4,43.52956976380,-80.30339748130,,
25176,DARBY RD,33,N1K 1R4,4,43.52039140790,-80.27944152500,,
32374,TEAL DR,107,N1C 1H2,6,43.49767529740,-80.22637683450,,
28807,KEATS CRES,45,N1G 3B1,5,43.51657327230,-80.21879382630,,
24685,DEERPATH DR,154,N1K 1W9,4,43.52807105860,-80.27070728040,,
24687,QUEENSDALE CRES,48,N1H 6W3,4,43.51514980940,-80.27503495770,,
29485,SHADYBROOK CRES,73,N1G 3H6,6,43.50663122420,-80.23123014510,,
22562,DEAN AVE,70,N1G 1L4,5,43.53060601480,-80.24142543710,,
22563,BURNS DR,63,N1H 6V8,3,43.55600343180,-80.28187053950,,
22667,HAGAN AVE,35,N1E 7E2,1,43.55976155240,-80.22436312550,,
26203,CEDAR ST,55,N1G 1C4,5,43.53136986970,-80.25043505900,,
31427,PINETREE DR,17,N1K 1N9,4,43.52426926980,-80.28364489630,,
23074,METCALFE ST,358,N1E 4Z7,2,43.56718608550,-80.26377706540,,
25370,LONDON RD W,194,N1H 2C3,3,43.54552984900,-80.26272529860,,
25372,HAGAN AVE,47,N1E 7B7,1,43.56008163620,-80.22362281920,,
20843,CLAIRFIELDS DR W,184,N1G 5A1,6,43.49569296030,-80.19612403520,,
30341,DEERPATH DR,137,N1K 1W9,4,43.52714487690,-80.27141007440,,
29075,HAZELWOOD DR,14,N1C 1A7,6,43.50309249760,-80.23728332020,,
28367,KENSINGTON ST,66,N1E 3P7,2,43.56866417460,-80.26344057490,,
26192,VICTORIA RD N,181,N1E 5H6,2,43.56539099810,-80.24215769530,,
27633,FOSTER AVE,32,N1H 3B3,3,43.53893324830,-80.25647846890,,
27635,PAISLEY RD,996,N1K 0A6,4,43.52283987190,-80.28650423890,,
27636,COUNTRY CLUB DR,233,N1E 3K8,2,43.57799617860,-80.26550564750,,
27637,NORTHUMBERLAND ST,67,N1H 3A7,3,43.54181013380,-80.25266671900,,
27638,CHELTONWOOD AVE,25,N1E 4E1,2,43.56731301440,-80.23996302360,,
24863,BRYDGES CRT,10,N1E 7C4,1,43.57064612250,-80.22266660690,,
25131,IRONWOOD RD,351,N1G 3P2,6,43.50648583190,-80.22539870670,,
22477,WAXWING CRES,48,N1C 1E3,6,43.49547776190,-80.24287623700,,
24976,MELROSE PL,9,N1K 1W7,4,43.52712640120,-80.27075667630,,
25208,BOULDER CRES,79,N1G 5A1,6,43.49523457470,-80.19726879900,,
24187,ELIZABETH ST,75,N1E 2X1,1,43.54913477210,-80.23954615320,,
24189,SPEEDVALE AVE E,490,N1E 1P3,2,43.57093061330,-80.25166085450,,
23500,WOODLAWN RD E,501,N1E 5J9,2,43.57781909760,-80.25896900030,,
23501,CHESTERTON LANE,108,N1E 7B8,1,43.56644730620,-80.22598950290,,
28598,STARVIEW CRES,67,N1E 6Z8,1,43.56658194740,-80.22881318290,,
28599,VALLEYVIEW DR,14,N1H 6E3,3,43.54232155430,-80.27895154230,,
24002,WILTON RD,49,N1E 7L6,2,43.57776144460,-80.26768379230,,
23436,FERMAN DR,87,N1H 7V1,4,43.52826425060,-80.28952273160,,
20580,STEVENSON ST S,87,N1E 5N5,1,43.55161923030,-80.23314109060,,
20583,MONTICELLO CRES,53,N1G 4P4,5,43.52863041440,-80.21760523380,,
32975,CHERRYWOOD DR,26,N1K 1R7,4,43.52236552970,-80.28453659230,,
32172,EDINBURGH RD S,15,N1H 5N8,3,43.53722865020,-80.25800210190,,
32378,WATER ST,76,N1G 1A5,5,43.53684387860,-80.24367367470,,
28962,PLYMOUTH CRT,21,N1H 5W3,3,43.54323990070,-80.27202083840,,
30860,MILLWOOD CRT,12,N1K 1R5,4,43.52004709920,-80.28073447660,,
30862,MUSKOKA DR,14,N1E 3M7,2,43.57920098040,-80.25240980290,,
30582,ALGOMA DR,57,N1E 1C8,2,43.57903870420,-80.25662905080,,
30583,WILLIAM ST,97,N1E 5G2,1,43.55955641590,-80.24066784920,,
30584,ECHO DR,27,N1G 1H1,5,43.53128355420,-80.24620898860,,
34120,MOUNTFORD DR,41,N1E 6E7,1,43.56539201110,-80.23384368920,,
34374,SCOTTSDALE DR,706,N1G 4M5,5,43.51359796490,-80.23616472380,,
35465,SIMMONDS DR,65,N1E 7L7,2,43.57882369100,-80.26787101980,,
35466,MULLIN DR,23,N1E 7M3,2,43.58173827280,-80.25982938690,,
35467,BRANT AVE,95,N1E 1G1,2,43.57787517410,-80.25060564850,,
31071,SPRINGDALE BLVD,31,N1H 6X4,4,43.51845053560,-80.27223655800,,
31072,RODNEY BLVD,78,N1G 2H3,5,43.52797909410,-80.24081172700,,
31073,TRILLIUM CRT,16,N1G 4P8,6,43.50643002900,-80.23944039250,,
31994,GAW CRES,19,N1L 1H8,6,43.51007029010,-80.19257971920,,
31995,CALLANDER DR,93,N1E 4H9,2,43.56699584540,-80.25076448420,,
31570,WAXWING CRES,61,N1C 1E3,6,43.49485250900,-80.24299603300,,
31572,COLE RD,317,N1G 3G7,5,43.50795095110,-80.23523931070,,
33543,FOXWOOD CRES,33,N1C 1A5,6,43.50282264540,-80.24130373050,,
33544,SUMMERFIELD DR,203,N1L 1L3,6,43.51712224610,-80.18327913020,,
33545,BRISTOL ST,116,N1H 3L6,5,43.53739827800,-80.25012946390,,
37920,BIRMINGHAM ST,17,N1H 4X3,5,43.53814828460,-80.25201415570,,
33612,WARREN ST,7,N1E 7K4,1,43.57745525670,-80.21969791120,,
33614,ROBIN RD,56,N1L 1H4,6,43.52316746780,-80.20261245900,,
28095,BRONWYN PL,2,N1K 1X1,4,43.52789504030,-80.27183235060,,
28096,ONTARIO ST,95,N1E 3B3,1,43.54473187120,-80.23633798980,,
35515,SWIFT CRES,96,N1E 7J1,1,43.57186519910,-80.21945315890,,
35950,VANCOUVER DR,77,N1E 2G1,1,43.56336369800,-80.24119618340,,
35517,ALMA ST N,234,N1H 5Y2,3,43.54237730360,-80.27223782440,,
35445,VANIER DR,78,N1G 2L3,5,43.52421818900,-80.24863746480,,
35446,MEADOW CRES,8,N1H 6V2,4,43.53803820900,-80.28670081100,,
27367,PHEASANT RUN DR,111,N1C 1E1,6,43.49700793560,-80.24234267590,,
27586,SOUTHCREEK TRAIL,89,N1G 5A7,6,43.51019827210,-80.21538115650,,
27588,CANDLEWOOD DR,46,N1K 1T6,4,43.52731334980,-80.27717389800,,
27834,MOHAWK DR,19,N1E 1H9,2,43.57609490500,-80.25061864700,,
27835,COUTTS CRT,8,N1L 1S9,6,43.51835755090,-80.19062850300,,
26933,VANCOUVER DR,24,N1E 2E9,1,43.56074609180,-80.23923717240,,
30627,BONAR PL,46,N1H 8M3,4,43.52824995250,-80.29583795210,,
26543,HOOPER ST,16,N1E 5W5,1,43.54350453450,-80.23431340880,,
26544,STEVENSON ST N,16,N1E 5A4,1,43.55397097110,-80.23633834930,,
26545,LONDON RD W,258,N1H 2C8,3,43.54273747600,-80.26630007040,,
36339,BREESEGARDEN LANE,19,N1E 7H1,1,43.56452207710,-80.22246163790,,
36343,QUEEN ST,86,N1E 4R8,1,43.55184545540,-80.24960908610,,
36344,SUNNYLEA CRES,19,N1E 1W3,2,43.56108068940,-80.25691399920,,
36347,TIFFANY ST W,57,N1H 1Y3,3,43.55125078120,-80.26225699750,,
35404,TANAGER DR,44,N1C 1B6,6,43.50130116680,-80.24365252490,,
34364,DUFFERIN ST,38,N1H 4A1,2,43.55139198510,-80.25733887330,,
34366,HAYWARD CRES,39,N1G 5A4,6,43.49573269830,-80.20002297110,,
31727,WATSON RD S,111,N1L 1E4,1,43.56160909290,-80.20229953590,,
32428,GRANDRIDGE CRES,19,N1H 8G1,4,43.53726308620,-80.29200101640,,
35325,WHETSTONE CRES,32,N1L 1T3,6,43.51714422260,-80.18833318630,,
28975,HEWITT LANE,19,N1K 1W1,4,43.52911369090,-80.28058001520,,
29214,COLE RD,236,N1G 3K4,5,43.51060740480,-80.23738702480,,
33722,VICTORIA RD S,1077,N1L 1B3,6,43.52943696020,-80.19370907880,,
38006,DORMIE LANE,15,N1G 1G7,5,43.53779847980,-80.23652192650,,
37749,AUDEN RD,351,N1E 6T2,1,43.56579388810,-80.22926531250,,
38003,AUDEN RD,442,N1E 6V7,1,43.56834556260,-80.23387812520,,
30747,RAMONA CRT,9,N1E 1K6,2,43.57522189430,-80.24926930130,,
35822,DUFFERIN ST,39,N1H 4A2,2,43.55181329230,-80.25680186810,,
35030,NORTHUMBERLAND ST,70,N1H 3A8,3,43.54141087680,-80.25232547370,,
35031,LONSDALE DR,37,N1H 5N1,3,43.55470357550,-80.28015516120,,
34651,WILSONVIEW AVE,26,N1G 2Z8,5,43.52146482990,-80.23907844870,,
36438,OLIVER ST,21,N1E 3B6,1,43.54526126250,-80.23760334010,,
25127,DUNKIRK AVE,14,N1E 4N8,1,43.55598793390,-80.24128190290,,
31286,DOVERCLIFFE RD,31,N1G 2V3,5,43.51295609140,-80.25398562290,,
31267,STARWOOD DR,409,N1E 7A4,1,43.56966215400,-80.23273623940,,
28736,EDGEHILL DR,34,N1H 5E2,3,43.55132024830,-80.26971063600,,
31198,ATTO DR,23,N1E 7M3,2,43.58212643600,-80.25740827000,,
30401,ALMA ST S,45,N1H 5W6,3,43.53471737040,-80.26120264510,,
30403,CARERE CRES,37,N1E 7M3,2,43.58281635890,-80.25631598900,,
30404,FAIRMEADOW DR,73,N1H 6X2,4,43.51973715760,-80.27062485100,,
30405,LOCKYER RD,18,N1G 1K1,5,43.52711970240,-80.24692054300,,
30662,DOWNEY RD,84,N1C 1A1,6,43.50204258400,-80.23864737490,,
30663,BURTON RD,9,N1G 3L2,4,43.53161991100,-80.29509676580,,
30411,HEATHER AVE,9,N1G 1P2,5,43.52768951810,-80.24322294760,,
33706,GUELPH ST,13,N1H 5Y7,3,43.53857487090,-80.26745909920,,
34314,TEAL DR,65,N1C 1G4,6,43.49749579110,-80.22915899140,,
38252,DEERPATH DR,44,N1K 1V1,4,43.52667131410,-80.27799007920,,
38507,KENDRICK AVE,30,N1G 2P7,5,43.51533533830,-80.25021273830,,
38508,HASLER CRES,45,,6,43.52089193310,-80.18903506890,,
25942,CANDLEWOOD DR,29,N1K 1T5,4,43.52756931930,-80.27862352180,,
31140,KORTRIGHT RD W,516,N1G 3Z1,6,43.51025491440,-80.22704300060,,
